Player_Name,Market Value (M Euro),Cluster,Goals per match,Shots_PA,Shooting accuracy %,Tackles_PA,Interceptions_PA,Recoveries_PA,Duels_won_PA,Tackle success %,Aerial_battles_won_PA,Assists_PA,Passes per match,Through_balls_PA,Accurate_long_balls_PA,Big_chances_PA
Giovani Lo Celso,16.0,Balanced,-0.6622043172877208,-0.5692782896641168,-0.22299410905728714,-0.0739205002581779,-0.9681686735426009,-0.578075415704485,-0.06505432019778397,0.48261731646864625,-0.6679213444240668,-0.284285194629508,-0.25885835353107145,-0.18529709855013485,-0.23813136106090074,-0.46691408190447126
Bryan Mbeumo,40.0,Attacking,1.9344950194840353,1.8735712008546135,0.7846431721185878,-1.1132012646248859,-0.8936919382331229,-0.2099054960543616,-0.03936004515101684,0.7129790335996372,0.3666904964900278,1.7011997365867337,-0.6815784285568565,0.6895761249156703,-0.6437388576971985,1.3249325516650625
Pascal Groß,8.0,Attacking,0.4506668270430319,0.10591254321142546,0.7846431721185878,-0.20484989458074418,-0.47628962901860017,-0.15391034779215318,-0.8053132294236568,-0.09328697635883108,-0.34699148780077826,1.5546706103561903,1.0329092753871654,0.012279190134179252,0.8742414605926291,1.711051670754538
Wilfred Ndidi,16.0,Defensive,-0.6622043172877208,-0.06531451167661512,-1.5665104839584538,3.0608118066422656,3.1470962856429088,2.5421256261685534,2.590694236146041,0.48261731646864625,3.431930407621714,-0.4738695217870079,1.2173421178940524,-0.4607348122425869,0.671877738874488,-0.8447343558631808
Conor Gallagher,50.0,Defensive,0.4506668270430319,0.2359540413838496,0.6726834742101573,0.8513280237964851,0.495030342153167,0.653383779912725,1.0522897794053911,0.02189388220666438,-0.03382710143275222,0.14136153989071107,0.20148602136611846,-0.6502942349842021,-0.15306933998658073,0.28686853560823805
Scott McTominay,32.0,Defensive,0.2033621283028646,-0.2623956131777339,0.5607237763017268,-0.0009814619084364752,0.3514731121874175,0.10826811373692755,0.6676922996700465,-0.4388295520553175,1.5675261158900522,-0.873924144728293,-0.06999912280401922,-0.7109149175391745,0.11167196993539688,-0.6623870792845938
Mohammed Kudus,50.0,Attacking,1.5635379713737845,1.88464108143194,-0.8947522965078705,0.6868027682985098,-0.9206803511546129,1.3706671676284545,3.0987515532305614,1.5192450435581055,-0.36486513862945696,1.128349243092839,-0.6269863071748178,-0.3778073285502358,0.006045081752201002,0.33093934923654356
Yves Bissouma,35.0,Defensive,-0.9095090160278879,-0.3126661725360515,-1.5665104839584538,1.2897771462404413,1.5247092246137377,0.7374987115249627,0.8774612891383842,0.8281598921651326,0.05941354948299688,-1.017652860170471,0.7518336234066694,-0.5003138385503,0.14794384474547526,-0.8950305571508695
Rodrigo Bentancur,35.0,Defensive,0.07970977893278103,-0.3514747951881353,0.5607237763017268,0.4550571941256473,0.7015207416190529,0.34830342199345854,0.14960390108798716,0.2522555993376553,0.29492791481776837,0.4340544449782388,1.0019245578460083,0.16122131545004695,0.023782427126360462,-0.2684237161084138
Tom Cairney,2.0,Balanced,-0.5385519679176372,-0.6314058438261181,-0.3349538069657177,-0.8367704525213845,-0.671094184636762,-0.275659697354129,-0.47393962793199734,-0.20846783492432655,-0.5454015695992257,-0.5030538344442,0.31140799550022324,-0.35571599068137166,0.47128692763178887,-0.20946997197612305
James Milner,1.0,Balanced,-0.043942570437302694,-0.3481239721961971,-0.11103441114885658,-0.05975594544733858,0.1890852135739039,-0.5574661850678442,-0.3776941438844576,2.0951493363855827,-0.11208866522570989,0.754134883041537,-0.15336276761713208,0.10029500090056435,0.23771653153713862,-0.43355435656059615
Jean-Ricner Bellegarde,15.0,Balanced,0.32701447767294817,-0.5588237219292697,0.22484468257643508,-0.9593899309983768,-0.7903723945219743,-1.3684157008853048,-0.5994571755778835,0.2522555993376553,-0.6307229278126036,-0.6305309121308151,-1.3802100359729446,-0.8090302437504617,-1.1149551458946658,-0.8078504749188756
Eberechi Eze,55.0,Attacking,1.687190320743868,1.5602717032819136,0.6726834742101573,-0.6341817489507013,-0.54895002234012,0.44739121255771996,0.8643419500284756,-0.323648693489822,-0.4150667840004415,0.6252370705460272,-0.18729841063839936,0.055759189449991586,-0.4782615658552785,0.3179097173812184
Frank Onyeka,9.0,Balanced,-1.0331613653979717,-0.6298844794313463,0.7846431721185878,-0.42154562991952893,-0.021705761253311907,-0.7731481142057982,-0.3408643644196057,1.173702467861619,-0.35431857447588877,-0.38098727454759646,-1.3226669891107956,-0.875822923550497,-0.9193816334213267,-0.7765793584660953
Roméo Lavia,35.0,Defensive,-0.7858566666578044,-1.1678866035142335,-0.6708329006910093,0.8595163775263385,1.1274450369982838,1.4084561501620056,0.6697651084694447,-0.20846783492432655,-0.6825548678746817,-1.1859667506224953,0.1793540802652922,-0.07351696500168912,0.23491405432199827,-0.8774539276686127
Bruno Guimarães,85.0,Defensive,1.0689285738934498,0.20013090879935033,0.6726834742101573,1.4616823905812706,0.6069496151016712,1.5154541681221743,2.3270367085527615,-0.323648693489822,-0.38503396131414575,0.9983314906369214,1.4143163936914078,2.7640028857772543,1.9711037939905218,0.5498078843344214
Mikkel Damsgaard,10.0,Balanced,-1.1568137147680553,-1.0668755039669358,1.9042401512028935,-0.33976250721523193,-0.5473490782275082,-0.8370814657740401,-0.9208530267590249,0.7129790335996372,-0.4506979453561888,-0.6518938289958798,-1.180284834695479,0.8142752495273125,-0.6352281740827885,0.3885704132120203
